Order ID,Fiscal Year,Consumer Gender,Consumer Ethnicity ,First Time Customer,Region,State,Product #,Product Line
956921,y15,M,Race3,,G,CA,Product 1,Line 1
957271,y15,M,Race1,,G,CA,Product 1,Line 1
956922,y15,F,Race6,,G,CA,Product 1,Line 1
955962,y15,F,Race1,,G,CA,Product 1,Line 1
956921,y15,M,Race3,,G,CA,Product 1,Line 1
956922,y15,F,Race6,,G,CA,Product 1,Line 1
955962,y15,F,Race1,,G,CA,Product 1,Line 1
956921,y15,M,Race3,,G,CA,Product 1,Line 1
955939,y15,M,Race3,,G,CA,Product 1,Line 1
955939,y15,M,Race3,,G,CA,Product 1,Line 1
923508,y15,M,Race5,,,CA,Product 1,Line 1
923508,y15,M,Race5,,,CA,Product 1,Line 1
923511,y15,M,Race5,,G,CA,Product 1,Line 1
923511,y15,M,Race5,,G,CA,Product 1,Line 1
911952,y15,F,Race5,,G,CA,Product 1,Line 1
911952,y15,F,Race5,0,G,CA,Product 1,Line 1
911952,y15,F,Race5,0,G,CA,Product 1,Line 1
911993,y15,M,Race5,,G,CA,Product 1,Line 1
911993,y15,M,Race5,,G,CA,Product 1,Line 1
923511,y15,M,Race5,,G,CA,Product 1,Line 1
941438,y15,M,Race4,,G,CA,Product 1,Line 1
935506,y15,M,Race6,,G,CA,Product 1,Line 1
941438,y15,M,Race4,,G,CA,Product 1,Line 1
935506,y15,M,Race6,,G,CA,Product 1,Line 1
935506,y15,M,Race6,,G,CA,Product 1,Line 1
935506,y15,M,Race6,,G,CA,Product 1,Line 1
941438,y15,M,Race4,,G,CA,Product 1,Line 1
935506,y15,M,Race6,,G,CA,Product 1,Line 1
941438,y15,M,Race4,,G,CA,Product 1,Line 1
941438,y15,M,Race4,,G,CA,Product 1,Line 1
935506,y15,M,Race6,,G,CA,Product 1,Line 1
917978,y15,F,Race3,FG,G,CA,Product 1,Line 1
931439,y15,F,Race6,,G,CA,Product 1,Line 1
890344,y15,M,Race6,,G,CA,Product 1,Line 1
923511,y15,M,Race5,,G,CA,Product 1,Line 1
923511,y15,M,Race5,,G,CA,Product 1,Line 1
923511,y15,M,Race5,,G,CA,Product 1,Line 1
907723,y15,M,Race3,,G,CA,Product 1,Line 1
954120,y15,F,Race2,,G,CA,Product 1,Line 1
923511,y15,M,Race5,,G,CA,Product 1,Line 1
932099,y15,M,Race6,FG,G,CA,Product 1,Line 1
960065,y15,F,Race2,,G,CA,Product 1,Line 1
960238,y15,M,Race4,,G,CA,Product 1,Line 1
915728,y15,M,Race7,,G,CA,Product 1,Line 1
954041,y15,,Race4,,G,CA,Product 1,Line 1
961669,y15,F,Race4,,G,CA,Product 1,Line 1
926061,y15,F,Race7,FG,G,CA,Product 1,Line 1
923511,y15,M,Race5,,G,CA,Product 1,Line 1
923511,y15,M,Race5,,G,CA,Product 1,Line 1
957247,y15,M,Race2,,G,CA,Product 1,Line 1
960455,y15,F,Race4,,G,CA,Product 1,Line 1
931439,y15,F,Race6,,G,CA,Product 1,Line 1
954148,y15,M,Race6,,G,CA,Product 1,Line 1
923511,y15,M,Race5,,G,CA,Product 1,Line 1
932099,y15,M,Race6,FG,G,CA,Product 1,Line 1
535490,y15,F,Race3,"C, FG",G,CA,Product 1,Line 1
960454,y15,F,Race4,,G,CA,Product 1,Line 1
960973,y15,F,Race4,,G,CA,Product 1,Line 1
915708,y15,F,Race6,,G,CA,Product 1,Line 1
957247,y15,M,Race2,,G,CA,Product 1,Line 1
960972,y15,M,Race4,,G,CA,Product 1,Line 1
903471,y15,F,Race6,,G,CA,Product 1,Line 1
941438,y15,M,Race4,,G,CA,Product 1,Line 1
954148,y15,M,Race6,,G,CA,Product 1,Line 1
960454,y15,F,Race4,,G,CA,Product 1,Line 1
960973,y15,F,Race4,,G,CA,Product 1,Line 1
915708,y15,F,Race6,,G,CA,Product 1,Line 1
903471,y15,F,Race6,,G,CA,Product 1,Line 1
941438,y15,M,Race4,,G,CA,Product 1,Line 1
923511,y15,M,Race5,,G,CA,Product 1,Line 1
939092,y15,M,Race6,FG,G,CA,Product 1,Line 1
935506,y15,M,Race6,,G,CA,Product 1,Line 1
961787,y15,M,Race4,,G,CA,Product 1,Line 1
879168,y15,M,Race3,FG,G,CA,Product 1,Line 1
900605,y15,F,Race3,,G,CA,Product 1,Line 1
961377,y15,F,Race4,,G,CA,Product 1,Line 1
888651,y15,F,Race6,,G,CA,Product 1,Line 1
961691,y15,M,Race4,,G,CA,Product 1,Line 1
939092,y15,M,Race6,FG,G,CA,Product 1,Line 1
935506,y15,M,Race6,,G,CA,Product 1,Line 1
961787,y15,M,Race4,,G,CA,Product 1,Line 1
656633,y15,F,Race6,,G,CA,Product 1,Line 1
879168,y15,M,Race3,FG,G,CA,Product 1,Line 1
900605,y15,F,Race3,,G,CA,Product 1,Line 1
915859,y15,F,Race6,,G,CA,Product 1,Line 1
961377,y15,F,Race4,,G,CA,Product 1,Line 1
916708,y15,M,Race6,,G,CA,Product 1,Line 1
927623,y15,M,Race6,FG,G,CA,Product 1,Line 1
918076,y15,F,Race2,FG,G,CA,Product 1,Line 1
888651,y15,F,Race6,,G,CA,Product 1,Line 1
961691,y15,M,Race4,,G,CA,Product 1,Line 1
961689,y15,F,Race4,,G,CA,Product 1,Line 1
928110,y15,M,Race6,FG,G,CA,Product 1,Line 1
960289,y15,M,Race6,,G,CA,Product 1,Line 1
940236,y15,M,Race6,,G,CA,Product 1,Line 1
656633,y15,F,Race6,,G,CA,Product 1,Line 1
915859,y15,F,Race6,,G,CA,Product 1,Line 1
915338,y15,F,Race3,,G,CA,Product 1,Line 1
916708,y15,M,Race6,,G,CA,Product 1,Line 1
927623,y15,M,Race6,FG,G,CA,Product 1,Line 1
941839,y15,F,Race6,FG,G,CA,Product 1,Line 1
929178,y15,F,Race6,,G,CA,Product 1,Line 1
918483,y15,M,Race3,,G,CA,Product 1,Line 1
918076,y15,F,Race2,FG,G,CA,Product 1,Line 1
659005,y15,F,Race2,,G,CA,Product 1,Line 1
961689,y15,F,Race4,,G,CA,Product 1,Line 1
928110,y15,M,Race6,FG,G,CA,Product 1,Line 1
960289,y15,M,Race6,,G,CA,Product 1,Line 1
940236,y15,M,Race6,,G,CA,Product 1,Line 1
960869,y15,M,Race1,,G,CA,Product 1,Line 1
959186,y15,M,Race4,,G,CA,Product 1,Line 1
960082,y15,F,Race4,,G,CA,Product 1,Line 1
961812,y15,F,Race4,,G,CA,Product 1,Line 1
915338,y15,F,Race3,,G,CA,Product 1,Line 1
917978,y15,F,Race3,FG,G,CA,Product 1,Line 1
941839,y15,F,Race6,FG,G,CA,Product 1,Line 1
929178,y15,F,Race6,,G,CA,Product 1,Line 1
890344,y15,M,Race6,,G,CA,Product 1,Line 1
918483,y15,M,Race3,,G,CA,Product 1,Line 1
659005,y15,F,Race2,,G,CA,Product 1,Line 1
907723,y15,M,Race3,,G,CA,Product 1,Line 1
954120,y15,F,Race2,,G,CA,Product 1,Line 1
960065,y15,F,Race2,,G,CA,Product 1,Line 1
960238,y15,M,Race4,,G,CA,Product 1,Line 1
960869,y15,M,Race1,,G,CA,Product 1,Line 1
959186,y15,M,Race4,,G,CA,Product 1,Line 1
915728,y15,M,Race7,,G,CA,Product 1,Line 1
954041,y15,,Race4,,G,CA,Product 1,Line 1
961669,y15,F,Race4,,G,CA,Product 1,Line 1
926061,y15,F,Race7,FG,G,CA,Product 1,Line 1
960082,y15,F,Race4,,G,CA,Product 1,Line 1
961812,y15,F,Race4,,G,CA,Product 1,Line 1
960082,y15,F,Race4,,G,CA,Product 1,Line 1
961812,y15,F,Race4,,G,CA,Product 1,Line 1
656633,y15,F,Race6,,G,CA,Product 1,Line 1
917978,y15,F,Race3,FG,G,CA,Product 1,Line 1
915859,y15,F,Race6,,G,CA,Product 1,Line 1
890344,y15,M,Race6,,G,CA,Product 1,Line 1
917978,y15,F,Race3,FG,G,CA,Product 1,Line 1
916708,y15,M,Race6,,G,CA,Product 1,Line 1
890344,y15,M,Race6,,G,CA,Product 1,Line 1
927623,y15,M,Race6,FG,G,CA,Product 1,Line 1
954120,y15,F,Race2,,G,CA,Product 1,Line 1
960065,y15,F,Race2,,G,CA,Product 1,Line 1
960238,y15,M,Race4,,G,CA,Product 1,Line 1
659005,y15,F,Race2,,G,CA,Product 1,Line 1
954120,y15,F,Race2,,G,CA,Product 1,Line 1
915728,y15,M,Race7,,G,CA,Product 1,Line 1
954041,y15,,Race4,,G,CA,Product 1,Line 1
961669,y15,F,Race4,,G,CA,Product 1,Line 1
960065,y15,F,Race2,,G,CA,Product 1,Line 1
960238,y15,M,Race4,,G,CA,Product 1,Line 1
928110,y15,M,Race6,FG,G,CA,Product 1,Line 1
926061,y15,F,Race7,FG,G,CA,Product 1,Line 1
915728,y15,M,Race7,,G,CA,Product 1,Line 1
940236,y15,M,Race6,,G,CA,Product 1,Line 1
954041,y15,,Race4,,G,CA,Product 1,Line 1
961669,y15,F,Race4,,G,CA,Product 1,Line 1
959186,y15,M,Race4,,G,CA,Product 1,Line 1
926061,y15,F,Race7,FG,G,CA,Product 1,Line 1
960082,y15,F,Race4,,G,CA,Product 1,Line 1
961812,y15,F,Race4,,G,CA,Product 1,Line 1
931439,y15,F,Race6,,G,CA,Product 1,Line 1
931439,y15,F,Race6,,G,CA,Product 1,Line 1
932099,y15,M,Race6,FG,G,CA,Product 1,Line 1
918483,y15,M,Race3,,G,CA,Product 1,Line 1
659005,y15,F,Race2,,G,CA,Product 1,Line 1
924264,y15,F,Race5,,G,CA,Product 1,Line 1
932099,y15,M,Race6,FG,G,CA,Product 1,Line 1
960065,y15,F,Race2,,G,CA,Product 1,Line 1
960238,y15,M,Race4,,G,CA,Product 1,Line 1
960869,y15,M,Race1,,G,CA,Product 1,Line 1
959186,y15,M,Race4,,G,CA,Product 1,Line 1
954041,y15,,Race4,,G,CA,Product 1,Line 1
957247,y15,M,Race2,,G,CA,Product 1,Line 1
957247,y15,M,Race2,,G,CA,Product 1,Line 1
960082,y15,F,Race4,,G,CA,Product 1,Line 1
924264,y15,F,Race5,,G,CA,Product 1,Line 1
961812,y15,F,Race4,,G,CA,Product 1,Line 1
960455,y15,F,Race4,,G,CA,Product 1,Line 1
954148,y15,M,Race6,,G,CA,Product 1,Line 1
954148,y15,M,Race6,,G,CA,Product 1,Line 1
890344,y15,M,Race6,,G,CA,Product 1,Line 1
924460,y15,M,Race5,,G,CA,Product 1,Line 1
924460,y15,M,Race5,,G,CA,Product 1,Line 1
960454,y15,F,Race4,,G,CA,Product 1,Line 1
960973,y15,F,Race4,,G,CA,Product 1,Line 1
954120,y15,F,Race2,,G,CA,Product 1,Line 1
960065,y15,F,Race2,,G,CA,Product 1,Line 1
960238,y15,M,Race4,,G,CA,Product 1,Line 1
915708,y15,F,Race6,,G,CA,Product 1,Line 1
960454,y15,F,Race4,,G,CA,Product 1,Line 1
960973,y15,F,Race4,,G,CA,Product 1,Line 1
954041,y15,,Race4,,G,CA,Product 1,Line 1
961669,y15,F,Race4,,G,CA,Product 1,Line 1
915708,y15,F,Race6,,G,CA,Product 1,Line 1
957247,y15,M,Race2,,G,CA,Product 1,Line 1
960972,y15,M,Race4,,G,CA,Product 1,Line 1
903471,y15,F,Race6,,G,CA,Product 1,Line 1
941438,y15,M,Race4,,G,CA,Product 1,Line 1
960972,y15,M,Race4,,G,CA,Product 1,Line 1
903471,y15,F,Race6,,G,CA,Product 1,Line 1
941438,y15,M,Race4,,G,CA,Product 1,Line 1
932099,y15,M,Race6,FG,G,CA,Product 1,Line 1
960454,y15,F,Race4,,G,CA,Product 1,Line 1
960973,y15,F,Race4,,G,CA,Product 1,Line 1
957247,y15,M,Race2,,G,CA,Product 1,Line 1
941438,y15,M,Race4,,G,CA,Product 1,Line 1
954148,y15,M,Race6,,G,CA,Product 1,Line 1
939092,y15,M,Race6,FG,G,CA,Product 1,Line 1
935506,y15,M,Race6,,G,CA,Product 1,Line 1
961787,y15,M,Race4,,G,CA,Product 1,Line 1
939092,y15,M,Race6,FG,G,CA,Product 1,Line 1
935506,y15,M,Race6,,G,CA,Product 1,Line 1
961787,y15,M,Race4,,G,CA,Product 1,Line 1
960454,y15,F,Race4,,G,CA,Product 1,Line 1
960973,y15,F,Race4,,G,CA,Product 1,Line 1
879168,y15,M,Race3,FG,G,CA,Product 1,Line 1
900605,y15,F,Race3,,G,CA,Product 1,Line 1
879168,y15,M,Race3,FG,G,CA,Product 1,Line 1
900605,y15,F,Race3,,G,CA,Product 1,Line 1
961377,y15,F,Race4,,G,CA,Product 1,Line 1
961377,y15,F,Race4,,G,CA,Product 1,Line 1
960972,y15,M,Race4,,G,CA,Product 1,Line 1
941438,y15,M,Race4,,G,CA,Product 1,Line 1
888651,y15,F,Race6,,G,CA,Product 1,Line 1
961691,y15,M,Race4,,G,CA,Product 1,Line 1
888651,y15,F,Race6,,G,CA,Product 1,Line 1
961691,y15,M,Race4,,G,CA,Product 1,Line 1
935506,y15,M,Race6,,G,CA,Product 1,Line 1
961787,y15,M,Race4,,G,CA,Product 1,Line 1
656633,y15,F,Race6,,G,CA,Product 1,Line 1
915859,y15,F,Race6,,G,CA,Product 1,Line 1
656633,y15,F,Race6,,G,CA,Product 1,Line 1
916708,y15,M,Race6,,G,CA,Product 1,Line 1
915859,y15,F,Race6,,G,CA,Product 1,Line 1
879168,y15,M,Race3,FG,G,CA,Product 1,Line 1
927623,y15,M,Race6,FG,G,CA,Product 1,Line 1
918076,y15,F,Race2,FG,G,CA,Product 1,Line 1
916708,y15,M,Race6,,G,CA,Product 1,Line 1
927623,y15,M,Race6,FG,G,CA,Product 1,Line 1
961377,y15,F,Race4,,G,CA,Product 1,Line 1
918076,y15,F,Race2,FG,G,CA,Product 1,Line 1
928110,y15,M,Race6,FG,G,CA,Product 1,Line 1
960289,y15,M,Race6,,G,CA,Product 1,Line 1
940236,y15,M,Race6,,G,CA,Product 1,Line 1
925106,y15,F,Race5,,G,CA,Product 1,Line 1
928110,y15,M,Race6,FG,G,CA,Product 1,Line 1
925106,y15,F,Race5,,G,CA,Product 1,Line 1
939092,y15,M,Race6,FG,G,CA,Product 1,Line 1
935506,y15,M,Race6,,G,CA,Product 1,Line 1
940236,y15,M,Race6,,G,CA,Product 1,Line 1
961787,y15,M,Race4,,G,CA,Product 1,Line 1
925106,y15,F,Race5,,G,CA,Product 1,Line 1
915338,y15,F,Race3,,G,CA,Product 1,Line 1
915338,y15,F,Race3,,G,CA,Product 1,Line 1
879168,y15,M,Race3,FG,G,CA,Product 1,Line 1
941839,y15,F,Race6,FG,G,CA,Product 1,Line 1
929178,y15,F,Race6,,G,CA,Product 1,Line 1
918483,y15,M,Race3,,G,CA,Product 1,Line 1
659005,y15,F,Race2,,G,CA,Product 1,Line 1
941839,y15,F,Race6,FG,G,CA,Product 1,Line 1
961377,y15,F,Race4,,G,CA,Product 1,Line 1
929178,y15,F,Race6,,G,CA,Product 1,Line 1
918483,y15,M,Race3,,G,CA,Product 1,Line 1
659005,y15,F,Race2,,G,CA,Product 1,Line 1
960869,y15,M,Race1,,G,CA,Product 1,Line 1
959186,y15,M,Race4,,G,CA,Product 1,Line 1
960869,y15,M,Race1,,G,CA,Product 1,Line 1
928110,y15,M,Race6,FG,G,CA,Product 1,Line 1
959186,y15,M,Race4,,G,CA,Product 1,Line 1
940236,y15,M,Race6,,G,CA,Product 1,Line 1
960082,y15,F,Race4,,G,CA,Product 1,Line 1
961812,y15,F,Race4,,G,CA,Product 1,Line 1
925404,y15,M,Race5,,G,CA,Product 1,Line 1
925404,y15,M,Race5,,G,CA,Product 1,Line 1
925404,y15,M,Race5,,G,CA,Product 1,Line 1
925404,y15,M,Race5,,G,CA,Product 1,Line 1
914942,y15,M,Race3,FG,G,CA,Product 1,Line 1
914942,y15,M,Race3,FG,G,CA,Product 1,Line 1
929000,y15,M,Race5,,G,CA,Product 1,Line 1
915049,y15,F,Race3,FG,G,CA,Product 1,Line 1
929000,y15,M,Race5,,G,CA,Product 1,Line 1
929000,y15,M,Race5,,G,CA,Product 1,Line 1
915326,y15,F,Race3,FG,G,CA,Product 1,Line 1
915326,y15,F,Race3,FG,G,CA,Product 1,Line 1
929000,y15,M,Race5,,G,CA,Product 1,Line 1
929000,y15,M,Race5,,G,CA,Product 1,Line 1
915606,y15,M,Race3,FG,G,CA,Product 1,Line 1
930565,y15,F,Race4,,G,CA,Product 1,Line 1
930565,y15,F,Race4,,G,CA,Product 1,Line 1
959185,y15,F,Race6,,G,CA,Product 1,Line 1
495980,y15,F,Race6,,G,CA,Product 1,Line 1
958524,y15,M,Race3,,G,CA,Product 1,Line 1
905472,y15,F,Race6,,G,CA,Product 1,Line 1
959436,y15,M,Race6,,G,CA,Product 1,Line 1
916355,y15,F,Race6,FG,GR,CA,Product 1,Line 1
954025,y15,M,Race2,,G,CA,Product 1,Line 1
954023,y15,F,Race2,,G,CA,Product 1,Line 1
960426,y15,M,Race6,,G,CA,Product 1,Line 1
960044,y15,F,Race8,,G,CA,Product 1,Line 1
919232,y15,F,Race4,FG,G,CA,Product 1,Line 1
905472,y15,F,Race6,,G,CA,Product 1,Line 1
495980,y15,F,Race6,,G,CA,Product 1,Line 1
960688,y15,M,Race4,,G,CA,Product 1,Line 1
959760,y15,F,Race1,,G,CA,Product 1,Line 1
916355,y15,F,Race6,FG,GR,CA,Product 1,Line 1
954082,y15,F,Race3,,,CA,Product 1,Line 1
838907,y15,M,Race6,FG,G,CA,Product 1,Line 1
954023,y15,F,Race2,,G,CA,Product 1,Line 1
929188,y15,M,Race5,,G,CA,Product 1,Line 1
929188,y15,M,Race5,,G,CA,Product 1,Line 1
929188,y15,M,Race5,,G,CA,Product 1,Line 1
960044,y15,F,Race8,,G,CA,Product 1,Line 1
495980,y15,F,Race6,,G,CA,Product 1,Line 1
929188,y15,M,Race5,,G,CA,Product 1,Line 1
929199,y15,M,Race5,,G,CA,Product 1,Line 1
960688,y15,M,Race4,,G,CA,Product 1,Line 1
959760,y15,F,Race1,,G,CA,Product 1,Line 1
954082,y15,F,Race3,,,CA,Product 1,Line 1
960544,y15,M,Race1,,G,CA,Product 1,Line 1
929199,y15,M,Race5,,G,CA,Product 1,Line 1
929199,y15,M,Race5,,G,CA,Product 1,Line 1
929199,y15,M,Race5,,G,CA,Product 1,Line 1
929199,y15,M,Race5,,G,CA,Product 1,Line 1
899661,y15,M,Race6,FG,G,CA,Product 1,Line 1
929199,y15,M,Race5,,G,CA,Product 1,Line 1
960044,y15,F,Race8,,G,CA,Product 1,Line 1
767830,y15,M,Race3,FG,G,CA,Product 1,Line 1
895917,y15,M,Race6,FG,G,CA,Product 1,Line 1
960688,y15,M,Race4,,G,CA,Product 1,Line 1
959760,y15,F,Race1,,G,CA,Product 1,Line 1
930565,y15,F,Race4,,G,CA,Product 1,Line 1
954082,y15,F,Race3,,,CA,Product 1,Line 1
838907,y15,M,Race6,FG,G,CA,Product 1,Line 1
960544,y15,M,Race1,,G,CA,Product 1,Line 1
526689,y15,M,Race6,C,G,CA,Product 1,Line 1
899661,y15,M,Race6,FG,G,CA,Product 1,Line 1
767830,y15,M,Race3,FG,G,CA,Product 1,Line 1
959770,y15,F,Race6,,G,CA,Product 1,Line 1
895917,y15,M,Race6,FG,G,CA,Product 1,Line 1
956923,y15,F,Race6,,G,CA,Product 1,Line 1
930565,y15,F,Race4,,G,CA,Product 1,Line 1
960544,y15,M,Race1,,G,CA,Product 1,Line 1
953698,y15,F,Race3,,G,CA,Product 1,Line 1
899661,y15,M,Race6,FG,G,CA,Product 1,Line 1
526689,y15,M,Race6,C,G,CA,Product 1,Line 1
767830,y15,M,Race3,FG,G,CA,Product 1,Line 1
959438,y15,F,Race1,,G,CA,Product 1,Line 1
895917,y15,M,Race6,FG,G,CA,Product 1,Line 1
959770,y15,F,Race6,,G,CA,Product 1,Line 1
956923,y15,F,Race6,,G,CA,Product 1,Line 1
930565,y15,F,Race4,,G,CA,Product 1,Line 1
958525,y15,M,Race6,,G,CA,Product 1,Line 1
930562,y15,M,Race5,,G,CA,Product 1,Line 1
959437,y15,F,Race2,,G,CA,Product 1,Line 1
930562,y15,M,Race5,,G,CA,Product 1,Line 1
930562,y15,M,Race5,,G,CA,Product 1,Line 1
930562,y15,M,Race5,,G,CA,Product 1,Line 1
959185,y15,F,Race6,,G,CA,Product 1,Line 1
953698,y15,F,Race3,,G,CA,Product 1,Line 1
526689,y15,M,Race6,C,G,CA,Product 1,Line 1
958524,y15,M,Race3,,G,CA,Product 1,Line 1
959436,y15,M,Race6,,G,CA,Product 1,Line 1
930563,y15,F,Race5,,G,CA,Product 1,Line 1
959438,y15,F,Race1,,G,CA,Product 1,Line 1
930563,y15,F,Race5,,G,CA,Product 1,Line 1
930563,y15,F,Race5,,G,CA,Product 1,Line 1
959770,y15,F,Race6,,G,CA,Product 1,Line 1
930563,y15,F,Race5,,G,CA,Product 1,Line 1
956923,y15,F,Race6,,G,CA,Product 1,Line 1
954025,y15,M,Race2,,G,CA,Product 1,Line 1
930563,y15,F,Race5,,G,CA,Product 1,Line 1
930568,y15,M,Race5,,G,CA,Product 1,Line 1
930568,y15,M,Race5,,G,CA,Product 1,Line 1
958525,y15,M,Race6,,G,CA,Product 1,Line 1
930568,y15,M,Race5,,G,CA,Product 1,Line 1
959437,y15,F,Race2,,G,CA,Product 1,Line 1
930605,y15,F,Race5,,G,CA,Product 1,Line 1
930605,y15,F,Race5,,G,CA,Product 1,Line 1
953698,y15,F,Race3,,G,CA,Product 1,Line 1
959185,y15,F,Race6,,G,CA,Product 1,Line 1
930605,y15,F,Race5,,G,CA,Product 1,Line 1
905472,y15,F,Race6,,G,CA,Product 1,Line 1
930605,y15,F,Race5,,G,CA,Product 1,Line 1
958524,y15,M,Race3,,G,CA,Product 1,Line 1
959438,y15,F,Race1,,G,CA,Product 1,Line 1
959436,y15,M,Race6,,G,CA,Product 1,Line 1
916355,y15,F,Race6,FG,GR,CA,Product 1,Line 1
954023,y15,F,Race2,,G,CA,Product 1,Line 1
954025,y15,M,Race2,,G,CA,Product 1,Line 1
958525,y15,M,Race6,,G,CA,Product 1,Line 1
960426,y15,M,Race6,,G,CA,Product 1,Line 1
959437,y15,F,Race2,,G,CA,Product 1,Line 1
930721,y15,M,Race5,,G,CA,Product 1,Line 1
930721,y15,M,Race5,,G,CA,Product 1,Line 1
958525,y15,M,Race6,,G,CA,Product 1,Line 1
959437,y15,F,Race2,,G,CA,Product 1,Line 1
959185,y15,F,Race6,,G,CA,Product 1,Line 1
930721,y15,M,Race5,,G,CA,Product 1,Line 1
959185,y15,F,Race6,,G,CA,Product 1,Line 1
958524,y15,M,Race3,,G,CA,Product 1,Line 1
526689,y15,M,Race6,C,G,CA,Product 1,Line 1
959436,y15,M,Race6,,G,CA,Product 1,Line 1
930721,y15,M,Race5,,G,CA,Product 1,Line 1
958524,y15,M,Race3,,G,CA,Product 1,Line 1
959436,y15,M,Race6,,G,CA,Product 1,Line 1
959438,y15,F,Race1,,G,CA,Product 1,Line 1
954025,y15,M,Race2,,G,CA,Product 1,Line 1
959770,y15,F,Race6,,G,CA,Product 1,Line 1
960426,y15,M,Race6,,G,CA,Product 1,Line 1
956923,y15,F,Race6,,G,CA,Product 1,Line 1
954025,y15,M,Race2,,G,CA,Product 1,Line 1
960426,y15,M,Race6,,G,CA,Product 1,Line 1
959437,y15,F,Race2,,G,CA,Product 1,Line 1
953698,y15,F,Race3,,G,CA,Product 1,Line 1
905472,y15,F,Race6,,G,CA,Product 1,Line 1
905472,y15,F,Race6,,G,CA,Product 1,Line 1
958524,y15,M,Race3,,G,CA,Product 1,Line 1
959438,y15,F,Race1,,G,CA,Product 1,Line 1
959436,y15,M,Race6,,G,CA,Product 1,Line 1
916355,y15,F,Race6,FG,GR,CA,Product 1,Line 1
954023,y15,F,Race2,,G,CA,Product 1,Line 1
916355,y15,F,Race6,FG,GR,CA,Product 1,Line 1
954023,y15,F,Race2,,G,CA,Product 1,Line 1
958525,y15,M,Race6,,G,CA,Product 1,Line 1
959437,y15,F,Race2,,G,CA,Product 1,Line 1
919232,y15,F,Race4,FG,G,CA,Product 1,Line 1
959185,y15,F,Race6,,G,CA,Product 1,Line 1
495980,y15,F,Race6,,G,CA,Product 1,Line 1
919232,y15,F,Race4,FG,G,CA,Product 1,Line 1
495980,y15,F,Race6,,G,CA,Product 1,Line 1
958524,y15,M,Race3,,G,CA,Product 1,Line 1
905472,y15,F,Race6,,G,CA,Product 1,Line 1
959436,y15,M,Race6,,G,CA,Product 1,Line 1
916355,y15,F,Race6,FG,GR,CA,Product 1,Line 1
954025,y15,M,Race2,,G,CA,Product 1,Line 1
960426,y15,M,Race6,,G,CA,Product 1,Line 1
960044,y15,F,Race8,,G,CA,Product 1,Line 1
960044,y15,F,Race8,,G,CA,Product 1,Line 1
905472,y15,F,Race6,,G,CA,Product 1,Line 1
960688,y15,M,Race4,,G,CA,Product 1,Line 1
959760,y15,F,Race1,,G,CA,Product 1,Line 1
954082,y15,F,Race3,,,CA,Product 1,Line 1
838907,y15,M,Race6,FG,G,CA,Product 1,Line 1
959760,y15,F,Race1,,G,CA,Product 1,Line 1
916355,y15,F,Race6,FG,GR,CA,Product 1,Line 1
954082,y15,F,Race3,,,CA,Product 1,Line 1
838907,y15,M,Race6,FG,G,CA,Product 1,Line 1
954023,y15,F,Race2,,G,CA,Product 1,Line 1
960044,y15,F,Race8,,G,CA,Product 1,Line 1
919232,y15,F,Race4,FG,G,CA,Product 1,Line 1
495980,y15,F,Race6,,G,CA,Product 1,Line 1
960688,y15,M,Race4,,G,CA,Product 1,Line 1
960544,y15,M,Race1,,G,CA,Product 1,Line 1
960544,y15,M,Race1,,G,CA,Product 1,Line 1
838907,y15,M,Race6,FG,G,CA,Product 1,Line 1
899661,y15,M,Race6,FG,G,CA,Product 1,Line 1
899661,y15,M,Race6,FG,G,CA,Product 1,Line 1
960044,y15,F,Race8,,G,CA,Product 1,Line 1
895917,y15,M,Race6,FG,G,CA,Product 1,Line 1
895917,y15,M,Race6,FG,G,CA,Product 1,Line 1
960688,y15,M,Race4,,G,CA,Product 1,Line 1
959760,y15,F,Race1,,G,CA,Product 1,Line 1
954082,y15,F,Race3,,,CA,Product 1,Line 1
838907,y15,M,Race6,FG,G,CA,Product 1,Line 1
526689,y15,M,Race6,C,G,CA,Product 1,Line 1
526689,y15,M,Race6,C,G,CA,Product 1,Line 1
899661,y15,M,Race6,FG,G,CA,Product 1,Line 1
959770,y15,F,Race6,,G,CA,Product 1,Line 1
956923,y15,F,Race6,,G,CA,Product 1,Line 1
959770,y15,F,Race6,,G,CA,Product 1,Line 1
895917,y15,M,Race6,FG,G,CA,Product 1,Line 1
931673,y15,F,Race5,,G,CA,Product 1,Line 1
956923,y15,F,Race6,,G,CA,Product 1,Line 1
931673,y15,F,Race5,,G,CA,Product 1,Line 1
931673,y15,F,Race5,,G,CA,Product 1,Line 1
960544,y15,M,Race1,,G,CA,Product 1,Line 1
953698,y15,F,Race3,,G,CA,Product 1,Line 1
953698,y15,F,Race3,,G,CA,Product 1,Line 1
899661,y15,M,Race6,FG,G,CA,Product 1,Line 1
959438,y15,F,Race1,,G,CA,Product 1,Line 1
959438,y15,F,Race1,,G,CA,Product 1,Line 1
895917,y15,M,Race6,FG,G,CA,Product 1,Line 1
959770,y15,F,Race6,,G,CA,Product 1,Line 1
958525,y15,M,Race6,,G,CA,Product 1,Line 1
959437,y15,F,Race2,,G,CA,Product 1,Line 1
916355,y15,F,Race6,FG,GR,CA,Product 1,Line 1
916384,y15,M,Race2,0,G,CA,Product 1,Line 1
916977,y15,M,Race6,,G,CA,Product 1,Line 1
917616,y15,M,Race6,,G,CA,Product 1,Line 1
